date,SPY Close,SMA2,SMA13,Signal,Buy/Sell
2003-08-06,96.98,96.69999999999996,98.74153846153851,0.0,0.0
2003-08-07,98.0,97.48999999999995,98.72000000000004,0.0,0.0
2003-08-08,98.28,98.13999999999993,98.6515384615385,0.0,0.0
2003-08-11,98.65,98.46499999999992,98.60615384615389,0.0,0.0
2003-08-12,99.55,99.09999999999992,98.68769230769234,1.0,1.0
2003-08-13,99.04,99.29499999999992,98.59615384615388,1.0,0.0
2003-08-14,99.31,99.17499999999993,98.5538461538462,1.0,0.0
2003-08-15,99.62,99.46499999999992,98.57076923076927,1.0,0.0
2003-08-18,100.48,100.04999999999993,98.67230769230773,1.0,0.0
2003-08-19,100.86,100.66999999999993,98.78538461538463,1.0,0.0
2003-08-20,100.45,100.65499999999992,98.93461538461541,1.0,0.0
2003-08-21,100.77,100.6099999999999,99.10846153846157,1.0,0.0
2003-08-22,99.77,100.2699999999999,99.36615384615386,1.0,0.0
2003-08-25,99.93,99.84999999999991,99.59307692307695,1.0,0.0
2003-08-26,100.11,100.01999999999992,99.75538461538463,1.0,0.0
2003-08-27,100.14,100.12499999999991,99.89846153846156,1.0,0.0
2003-08-28,100.76,100.4499999999999,100.06076923076924,1.0,0.0
2003-08-29,101.44,101.09999999999991,100.20615384615387,1.0,0.0
2003-09-02,102.8,102.11999999999992,100.49538461538464,1.0,0.0
2003-09-03,103.36,103.07999999999993,100.8069230769231,1.0,0.0
2003-09-04,103.41,103.3849999999999,101.09846153846155,1.0,0.0
2003-09-05,102.83,103.11999999999989,101.27923076923078,1.0,0.0
2003-09-08,103.68,103.2549999999999,101.49615384615387,1.0,0.0
2003-09-09,103.0,103.33999999999989,101.69230769230771,1.0,0.0
2003-09-10,101.96,102.47999999999988,101.78384615384617,1.0,0.0
2003-09-11,102.26,102.10999999999987,101.97538461538464,1.0,0.0
2003-09-12,102.45,102.35499999999988,102.1692307692308,1.0,0.0
2003-09-15,102.09,102.26999999999987,102.32153846153848,0.0,-1.0
2003-09-16,103.58,102.83499999999987,102.58615384615385,1.0,1.0
2003-09-17,103.38,103.47999999999986,102.78769230769231,1.0,0.0
2003-09-18,104.6,103.98999999999987,103.03076923076922,1.0,0.0
2003-09-19,103.67,104.13499999999988,103.09769230769231,1.0,0.0
2003-09-22,102.55,103.10999999999989,103.03538461538461,1.0,0.0
2003-09-23,102.94,102.74499999999986,102.99923076923076,0.0,-1.0
2003-09-24,101.11,102.02499999999986,102.86692307692307,0.0,0.0
2003-09-25,100.28,100.69499999999985,102.60538461538461,0.0,0.0
2003-09-26,99.95,100.11499999999984,102.37076923076923,0.0,0.0
2003-09-29,100.93,100.43999999999984,102.29153846153847,0.0,0.0
2003-09-30,99.95,100.43999999999986,102.11384615384615,0.0,0.0
2003-10-01,102.08,101.01499999999984,102.08538461538461,0.0,0.0
2003-10-02,102.45,102.26499999999984,102.11307692307693,1.0,1.0
2003-10-03,103.39,102.91999999999985,102.09846153846155,1.0,0.0
2003-10-06,103.86,103.62499999999986,102.13538461538464,1.0,0.0
2003-10-07,104.26,104.05999999999986,102.10923076923079,1.0,0.0
2003-10-08,104.0,104.12999999999985,102.1346153846154,1.0,0.0
2003-10-09,104.28,104.13999999999987,102.26769230769233,1.0,0.0
2003-10-10,104.57,104.42499999999987,102.39307692307693,1.0,0.0
2003-10-13,104.9,104.73499999999989,102.68461538461541,1.0,0.0
2003-10-14,105.27,105.0849999999999,103.06846153846156,1.0,0.0
2003-10-15,104.99,105.1299999999999,103.45615384615387,1.0,0.0
2003-10-16,105.41,105.1999999999999,103.80076923076925,1.0,0.0
2003-10-17,104.26,104.8349999999999,104.1323076923077,1.0,0.0
2003-10-20,105.04,104.6499999999999,104.36000000000003,1.0,0.0
2003-10-21,104.86,104.9499999999999,104.54538461538462,1.0,0.0
2003-10-22,103.54,104.1999999999999,104.55692307692308,0.0,-1.0
2003-10-23,103.35,103.44499999999988,104.51769230769231,0.0,0.0
2003-10-24,103.58,103.46499999999986,104.46538461538461,0.0,0.0
2003-10-27,103.63,103.60499999999986,104.43692307692307,0.0,0.0
2003-10-28,105.04,104.33499999999987,104.49538461538461,0.0,0.0
2003-10-29,105.18,105.10999999999987,104.54230769230769,1.0,1.0
2003-10-30,105.4,105.28999999999988,104.58076923076922,1.0,0.0
2003-10-31,105.3,105.34999999999988,104.58307692307692,1.0,0.0
2003-11-03,105.99,105.64499999999988,104.66,1.0,0.0
2003-11-04,105.76,105.87499999999989,104.68692307692307,1.0,0.0
2003-11-05,105.84,105.7999999999999,104.80846153846151,1.0,0.0
2003-11-06,106.4,106.11999999999989,104.91307692307691,1.0,0.0
2003-11-07,105.61,106.0049999999999,104.97076923076922,1.0,0.0
2003-11-10,105.18,105.39499999999991,105.09692307692308,1.0,0.0
2003-11-11,105.15,105.1649999999999,105.23538461538463,0.0,-1.0
2003-11-12,106.33,105.7399999999999,105.44692307692308,1.0,1.0
2003-11-13,106.36,106.3449999999999,105.65692307692308,1.0,0.0
2003-11-14,105.46,105.90999999999991,105.68923076923078,1.0,0.0
2003-11-17,104.93,105.19499999999991,105.67,0.0,-1.0
2003-11-18,103.84,104.3849999999999,105.54999999999998,0.0,0.0
2003-11-19,104.72,104.27999999999989,105.50538461538461,0.0,0.0
2003-11-20,103.78,104.2499999999999,105.33538461538461,0.0,0.0
2003-11-21,104.21,103.9949999999999,105.21615384615384,0.0,0.0
2003-11-24,105.59,104.8999999999999,105.19692307692307,0.0,0.0
2003-11-25,105.99,105.7899999999999,105.16538461538461,1.0,1.0
2003-11-26,106.37,106.17999999999991,105.22384615384615,1.0,0.0
2003-11-28,106.45,106.40999999999991,105.32153846153847,1.0,0.0
2003-12-01,107.6,107.02499999999992,105.50999999999999,1.0,0.0
2003-12-02,107.33,107.46499999999992,105.58692307692307,1.0,0.0
2003-12-03,107.16,107.2449999999999,105.64846153846155,1.0,0.0
2003-12-04,107.6,107.37999999999991,105.81307692307692,1.0,0.0
2003-12-05,106.85,107.2249999999999,105.96076923076922,1.0,0.0
2003-12-08,107.57,107.20999999999988,106.24769230769229,1.0,0.0
2003-12-09,106.74,107.15499999999987,106.40307692307691,1.0,0.0
2003-12-10,106.73,106.73499999999987,106.62999999999998,1.0,0.0
2003-12-11,107.93,107.32999999999987,106.91615384615383,1.0,0.0
2003-12-12,108.14,108.03499999999985,107.1123076923077,1.0,0.0
2003-12-15,107.6,107.86999999999986,107.23615384615384,1.0,0.0
2003-12-16,108.16,107.87999999999988,107.37384615384616,1.0,0.0
2003-12-17,108.5,108.32999999999988,107.53153846153847,1.0,0.0
2003-12-18,109.72,109.10999999999989,107.6946153846154,1.0,0.0
2003-12-19,108.9,109.30999999999989,107.81538461538464,1.0,0.0
2003-12-22,109.66,109.27999999999987,108.00769230769234,1.0,0.0
2003-12-23,109.73,109.69499999999987,108.1715384615385,1.0,0.0
2003-12-24,109.62,109.67499999999988,108.38461538461542,1.0,0.0
2003-12-26,109.7,109.65999999999988,108.54846153846158,1.0,0.0
2003-12-29,111.16,110.4299999999999,108.88846153846158,1.0,0.0
2003-12-30,111.18,111.1699999999999,109.23076923076928,1.0,0.0
2003-12-31,111.28,111.22999999999989,109.48846153846158,1.0,0.0
2004-01-02,111.23,111.25499999999988,109.72615384615389,1.0,0.0
2004-01-05,112.44,111.83499999999988,110.09846153846159,1.0,0.0
2004-01-06,112.55,112.49499999999986,110.43615384615389,1.0,0.0
2004-01-07,112.93,112.73999999999987,110.77692307692313,1.0,0.0
2004-01-08,113.38,113.15499999999986,111.05846153846157,1.0,0.0
2004-01-09,112.39,112.88499999999985,111.32692307692311,1.0,0.0
2004-01-12,113.22,112.80499999999984,111.60076923076926,1.0,0.0
2004-01-13,112.56,112.88999999999984,111.81846153846156,1.0,0.0
2004-01-14,113.5,113.02999999999984,112.11692307692311,1.0,0.0
2004-01-15,113.78,113.63999999999984,112.43076923076926,1.0,0.0
2004-01-16,114.23,114.00499999999985,112.6669230769231,1.0,0.0
2004-01-20,114.2,114.21499999999985,112.8992307692308,1.0,0.0
2004-01-21,115.1,114.64999999999984,113.19307692307694,1.0,0.0
2004-01-22,114.8,114.94999999999985,113.46769230769232,1.0,0.0
2004-01-23,114.43,114.61499999999985,113.62076923076924,1.0,0.0
2004-01-26,115.87,115.14999999999984,113.87615384615385,1.0,0.0
2004-01-27,114.68,115.27499999999984,114.01076923076924,1.0,0.0
2004-01-28,113.37,114.02499999999984,114.01,1.0,0.0
2004-01-29,113.48,113.42499999999984,114.09384615384616,0.0,-1.0
2004-01-30,113.48,113.47999999999985,114.11384615384615,0.0,0.0
2004-02-02,113.97,113.72499999999985,114.2223076923077,0.0,0.0
2004-02-03,113.78,113.87499999999983,114.24384615384616,0.0,0.0
2004-02-04,112.85,113.31499999999984,114.1723076923077,0.0,0.0
2004-02-05,113.18,113.01499999999986,114.09153846153846,0.0,0.0
2004-02-06,114.45,113.81499999999987,114.11076923076924,0.0,0.0
2004-02-09,114.48,114.46499999999986,114.06307692307693,1.0,1.0
2004-02-10,114.85,114.66499999999988,114.06692307692309,1.0,0.0
2004-02-11,116.07,115.45999999999987,114.19307692307692,1.0,0.0
2004-02-12,115.65,115.85999999999986,114.17615384615384,1.0,0.0
2004-02-13,115.13,115.38999999999984,114.21076923076923,1.0,0.0
2004-02-17,116.17,115.64999999999985,114.42615384615384,1.0,0.0
2004-02-18,115.66,115.91499999999985,114.59384615384616,1.0,0.0
2004-02-19,115.23,115.44499999999985,114.72846153846154,1.0,0.0
2004-02-20,114.88,115.05499999999985,114.79846153846152,1.0,0.0
2004-02-23,114.59,114.73499999999984,114.86076923076922,0.0,-1.0
2004-02-24,114.39,114.48999999999984,114.97923076923077,0.0,0.0
2004-02-25,114.87,114.62999999999984,115.10923076923076,0.0,0.0
2004-02-26,114.94,114.90499999999986,115.14692307692306,0.0,0.0
2004-02-27,115.02,114.97999999999985,115.18846153846152,0.0,0.0
2004-03-01,116.16,115.58999999999983,115.28923076923077,1.0,1.0
2004-03-02,115.48,115.81999999999985,115.24384615384616,1.0,0.0
2004-03-03,115.69,115.58499999999985,115.24692307692308,1.0,0.0
2004-03-04,115.99,115.83999999999983,115.31307692307693,1.0,0.0
2004-03-05,116.38,116.18499999999983,115.32923076923079,1.0,0.0
2004-03-08,114.96,115.66999999999982,115.27538461538462,1.0,0.0
2004-03-09,114.5,114.72999999999982,115.21923076923078,0.0,-1.0
2004-03-10,112.58,113.53999999999982,115.0423076923077,0.0,0.0
2004-03-11,111.12,111.84999999999982,114.77538461538462,0.0,0.0
2004-03-12,112.58,111.84999999999982,114.63615384615385,0.0,0.0
2004-03-15,111.2,111.88999999999982,114.35384615384615,0.0,0.0
2004-03-16,111.79,111.49499999999983,114.11153846153844,0.0,0.0
2004-03-17,113.04,112.41499999999985,113.95923076923076,0.0,0.0
2004-03-18,113.07,113.05499999999984,113.72153846153843,0.0,0.0
2004-03-19,111.06,112.06499999999983,113.38153846153843,0.0,0.0
2004-03-22,109.65,110.35499999999982,112.91692307692304,0.0,0.0
2004-03-23,109.46,109.55499999999981,112.41461538461536,0.0,0.0
2004-03-24,109.55,109.50499999999981,111.88923076923074,0.0,0.0
2004-03-25,111.0,110.27499999999984,111.58461538461535,0.0,0.0
2004-03-26,111.03,111.01499999999984,111.31769230769227,0.0,0.0
2004-03-29,112.59,111.80999999999983,111.31846153846149,1.0,1.0
2004-03-30,112.97,112.77999999999984,111.46076923076917,1.0,0.0
2004-03-31,113.1,113.03499999999984,111.50076923076918,1.0,0.0
2004-04-01,113.78,113.43999999999984,111.69923076923071,1.0,0.0
2004-04-02,114.64,114.20999999999985,111.91846153846149,1.0,0.0
2004-04-05,115.27,114.95499999999986,112.08999999999995,1.0,0.0
2004-04-06,114.9,115.08499999999987,112.2307692307692,1.0,0.0
2004-04-07,114.63,114.76499999999987,112.5053846153846,1.0,0.0
2004-04-08,114.37,114.49999999999987,112.8684615384615,1.0,0.0
2004-04-12,114.82,114.59499999999986,113.28076923076918,1.0,0.0
2004-04-13,113.21,114.01499999999984,113.56230769230766,1.0,0.0
2004-04-14,113.39,113.29999999999984,113.74615384615382,0.0,-1.0
2004-04-15,112.96,113.17499999999984,113.89461538461536,0.0,0.0
2004-04-16,113.83,113.39499999999984,113.98999999999998,0.0,0.0
2004-04-19,113.83,113.82999999999984,114.05615384615382,0.0,0.0
2004-04-20,111.92,112.87499999999986,113.9653846153846,0.0,0.0
2004-04-21,112.67,112.29499999999987,113.87999999999998,0.0,0.0
2004-04-22,114.25,113.45999999999987,113.84999999999998,0.0,0.0
2004-04-23,114.36,114.30499999999986,113.77999999999997,1.0,1.0
2004-04-26,114.2,114.27999999999986,113.72615384615382,1.0,0.0
2004-04-27,114.3,114.24999999999986,113.70076923076921,1.0,0.0
2004-04-28,112.82,113.55999999999986,113.58153846153843,0.0,-1.0
2004-04-29,111.83,112.32499999999985,113.35153846153842,0.0,0.0
2004-04-30,110.96,111.39499999999984,113.1784615384615,0.0,0.0
2004-05-03,112.15,111.55499999999986,113.08307692307689,0.0,0.0
2004-05-04,112.06,112.10499999999988,113.0138461538461,0.0,0.0
2004-05-05,112.78,112.41999999999989,112.93307692307688,0.0,0.0
2004-05-06,111.81,112.29499999999987,112.77769230769226,0.0,0.0
2004-05-07,109.96,110.88499999999986,112.62692307692303,0.0,0.0
2004-05-10,108.83,109.39499999999987,112.3315384615384,0.0,0.0
2004-05-11,109.75,109.28999999999988,111.98538461538456,0.0,0.0
2004-05-12,110.45,110.09999999999988,111.68461538461534,0.0,0.0
2004-05-13,109.99,110.21999999999989,111.36076923076918,0.0,0.0
2004-05-14,110.04,110.0149999999999,111.03307692307688,0.0,0.0
2004-05-17,109.1,109.56999999999988,110.74692307692303,0.0,0.0
2004-05-18,109.65,109.37499999999986,110.57923076923073,0.0,0.0
2004-05-19,109.27,109.45999999999985,110.44923076923072,0.0,0.0
2004-05-20,109.62,109.44499999999987,110.25461538461535,0.0,0.0
2004-05-21,109.81,109.71499999999986,110.08153846153843,0.0,0.0
2004-05-24,110.27,110.03999999999985,109.8884615384615,1.0,1.0
2004-05-25,111.85,111.05999999999986,109.89153846153842,1.0,0.0
2004-05-26,112.24,112.04499999999987,110.06692307692303,1.0,0.0
2004-05-27,112.87,112.55499999999988,110.37769230769226,1.0,0.0
2004-05-28,112.86,112.86499999999987,110.61692307692303,1.0,0.0
2004-06-01,112.71,112.78499999999985,110.79076923076917,1.0,0.0
2004-06-02,113.13,112.91999999999985,111.03230769230764,1.0,0.0
2004-06-03,112.09,112.60999999999987,111.18999999999996,1.0,0.0
2004-06-04,112.98,112.53499999999988,111.4884615384615,1.0,0.0
2004-06-07,114.7,113.83999999999988,111.87692307692303,1.0,0.0
2004-06-08,114.86,114.77999999999986,112.30692307692303,1.0,0.0
2004-06-09,113.79,114.32499999999987,112.62769230769226,1.0,0.0
2004-06-10,114.35,114.06999999999988,112.97692307692303,1.0,0.0
2004-06-14,113.22,113.78499999999988,113.20384615384611,1.0,0.0
2004-06-15,114.02,113.61999999999988,113.37076923076918,1.0,0.0
2004-06-16,114.0,114.00999999999989,113.50615384615381,1.0,0.0
2004-06-17,113.83,113.9149999999999,113.57999999999996,1.0,0.0
2004-06-18,113.63,113.7299999999999,113.63923076923075,1.0,0.0
2004-06-21,113.2,113.4149999999999,113.67692307692306,0.0,-1.0
2004-06-22,113.77,113.4849999999999,113.72615384615382,0.0,0.0
2004-06-23,114.75,114.2599999999999,113.9307692307692,1.0,1.0
2004-06-24,114.39,114.56999999999991,114.03923076923076,1.0,0.0
2004-06-25,113.84,114.1149999999999,113.97307692307689,1.0,0.0
2004-06-28,113.45,113.6449999999999,113.86461538461536,0.0,-1.0
2004-06-29,113.92,113.6849999999999,113.87461538461538,0.0,0.0
2004-06-30,114.53,114.22499999999991,113.88846153846154,1.0,1.0
2004-07-01,112.94,113.7349999999999,113.86692307692307,0.0,-1.0
2004-07-02,112.88,112.9099999999999,113.77923076923078,0.0,0.0
2004-07-06,111.89,112.3849999999999,113.61692307692309,0.0,0.0
2004-07-07,112.22,112.0549999999999,113.49307692307694,0.0,0.0
2004-07-08,111.42,111.81999999999991,113.32307692307694,0.0,0.0
2004-07-09,111.73,111.57499999999992,113.21000000000002,0.0,0.0
2004-07-12,111.78,111.75499999999991,113.0569230769231,0.0,0.0
2004-07-13,111.86,111.81999999999991,112.83461538461539,0.0,0.0
2004-07-14,111.52,111.6899999999999,112.61384615384615,0.0,0.0
2004-07-15,110.8,111.15999999999988,112.38000000000001,0.0,0.0
2004-07-16,110.71,110.75499999999988,112.16923076923078,0.0,0.0
2004-07-19,110.24,110.47499999999988,111.88615384615385,0.0,0.0
2004-07-20,111.64,110.93999999999988,111.66384615384617,0.0,0.0
2004-07-21,109.58,110.60999999999987,111.40538461538462,0.0,0.0
2004-07-22,109.88,109.72999999999988,111.17461538461538,0.0,0.0
2004-07-23,108.96,109.41999999999987,110.94923076923077,0.0,0.0
2004-07-26,108.75,108.85499999999988,110.68230769230769,0.0,0.0
2004-07-27,109.77,109.25999999999988,110.5553846153846,0.0,0.0
2004-07-28,110.1,109.93499999999989,110.42999999999998,0.0,0.0
2004-07-29,110.57,110.3349999999999,110.33692307692306,0.0,0.0
2004-07-30,110.84,110.70499999999988,110.25846153846152,1.0,1.0
2004-08-02,111.07,110.9549999999999,110.22384615384613,1.0,0.0
2004-08-03,110.21,110.63999999999989,110.17846153846152,1.0,0.0
2004-08-04,110.2,110.2049999999999,110.13923076923075,1.0,0.0
2004-08-05,108.4,109.29999999999993,109.99769230769229,0.0,-1.0
2004-08-06,106.85,107.62499999999991,109.62923076923074,0.0,0.0
2004-08-09,107.0,106.92499999999991,109.4307692307692,0.0,0.0
2004-08-10,108.38,107.6899999999999,109.31538461538457,0.0,0.0
2004-08-11,108.16,108.2699999999999,109.25384615384611,0.0,0.0
2004-08-12,106.98,107.56999999999991,109.11769230769227,0.0,0.0
2004-08-13,107.19,107.08499999999991,108.91923076923074,0.0,0.0
2004-08-16,108.3,107.74499999999989,108.78076923076921,0.0,0.0
2004-08-17,108.91,108.60499999999988,108.65307692307691,0.0,0.0
2004-08-18,110.03,109.46999999999989,108.59076923076921,1.0,1.0
2004-08-19,109.71,109.86999999999988,108.48615384615384,1.0,0.0
2004-08-20,110.48,110.09499999999987,108.50692307692307,1.0,0.0
2004-08-23,110.2,110.33999999999989,108.50692307692307,1.0,0.0
2004-08-24,110.35,110.27499999999986,108.65692307692305,1.0,0.0
2004-08-25,111.1,110.72499999999988,108.98384615384613,1.0,0.0
2004-08-26,111.1,111.09999999999987,109.29923076923075,1.0,0.0
2004-08-27,111.45,111.27499999999988,109.53538461538459,1.0,0.0
2004-08-30,110.53,110.98999999999988,109.71769230769226,1.0,0.0
2004-08-31,111.11,110.81999999999988,110.03538461538457,1.0,0.0
2004-09-01,111.32,111.21499999999988,110.35307692307687,1.0,0.0
2004-09-02,112.58,111.94999999999987,110.68230769230763,1.0,0.0
2004-09-03,112.12,112.34999999999988,110.92923076923071,1.0,0.0
2004-09-07,112.86,112.4899999999999,111.14692307692302,1.0,0.0
2004-09-08,112.58,112.71999999999989,111.36769230769224,1.0,0.0
2004-09-09,112.48,112.52999999999989,111.52153846153838,1.0,0.0
2004-09-10,113.06,112.7699999999999,111.74153846153838,1.0,0.0
2004-09-13,113.43,113.24499999999989,111.97846153846147,1.0,0.0
2004-09-14,113.66,113.54499999999987,112.17538461538456,1.0,0.0
2004-09-15,112.8,113.22999999999988,112.30615384615379,1.0,0.0
2004-09-16,113.14,112.96999999999987,112.4361538461538,1.0,0.0
2004-09-17,113.15,113.14499999999987,112.63769230769228,1.0,0.0
2004-09-20,112.47,112.80999999999989,112.74230769230766,1.0,0.0
2004-09-21,112.96,112.71499999999988,112.86846153846152,0.0,-1.0
2004-09-22,111.55,112.25499999999987,112.78923076923076,0.0,0.0
2004-09-23,110.95,111.24999999999989,112.69923076923075,0.0,0.0
2004-09-24,111.46,111.20499999999987,112.59153846153845,0.0,0.0
2004-09-27,110.75,111.10499999999988,112.45076923076923,0.0,0.0
2004-09-28,111.28,111.0149999999999,112.35846153846153,0.0,0.0
2004-09-29,111.84,111.55999999999989,112.26461538461537,0.0,0.0
2004-09-30,111.76,111.79999999999988,112.13615384615383,0.0,0.0
2004-10-01,113.65,112.70499999999988,112.1353846153846,1.0,1.0
2004-10-04,113.84,113.74499999999989,112.2153846153846,1.0,0.0
2004-10-05,113.9,113.86999999999988,112.27384615384614,1.0,0.0
2004-10-06,114.62,114.25999999999989,112.38692307692305,1.0,0.0
2004-10-07,113.45,114.0349999999999,112.46230769230768,1.0,0.0
2004-10-08,112.51,112.9799999999999,112.42769230769228,1.0,0.0
2004-10-11,112.97,112.73999999999992,112.53692307692306,1.0,0.0
2004-10-12,112.53,112.74999999999994,112.65846153846152,1.0,0.0
2004-10-13,111.54,112.03499999999995,112.66461538461536,0.0,-1.0
2004-10-14,110.64,111.08999999999996,112.65615384615383,0.0,0.0
2004-10-15,111.26,110.94999999999996,112.65461538461537,0.0,0.0
2004-10-18,111.68,111.46999999999997,112.64230769230768,0.0,0.0
2004-10-19,110.74,111.20999999999998,112.56384615384614,0.0,0.0
2004-10-20,110.52,110.62999999999997,112.32307692307691,0.0,0.0
2004-10-21,111.24,110.87999999999997,112.12307692307692,0.0,0.0
2004-10-22,109.99,110.61499999999998,111.82230769230767,0.0,0.0
2004-10-25,109.86,109.92499999999998,111.45615384615384,0.0,0.0
2004-10-26,111.54,110.69999999999999,111.30923076923075,0.0,0.0
2004-10-27,112.88,112.20999999999998,111.33769230769228,1.0,1.0
2004-10-28,113.22,113.04999999999998,111.35692307692305,1.0,0.0
2004-10-29,113.2,113.20999999999998,111.40846153846152,1.0,0.0
2004-11-01,113.51,113.35499999999998,111.55999999999997,1.0,0.0
2004-11-02,113.55,113.52999999999997,111.78384615384613,1.0,0.0
2004-11-03,114.98,114.26499999999999,112.06999999999996,1.0,0.0
2004-11-04,116.55,115.76499999999999,112.44461538461535,1.0,0.0
2004-11-05,117.28,116.91499999999996,112.94769230769226,1.0,0.0
2004-11-08,117.11,117.19499999999996,113.45461538461534,1.0,0.0
2004-11-09,116.88,116.99499999999996,113.8884615384615,1.0,0.0
2004-11-10,116.97,116.92499999999995,114.42538461538457,1.0,0.0
2004-11-11,117.86,117.41499999999996,115.0407692307692,1.0,0.0
2004-11-12,118.79,118.32499999999997,115.5984615384615,1.0,0.0
2004-11-15,118.73,118.75999999999996,116.04846153846151,1.0,0.0
2004-11-16,117.88,118.30499999999995,116.40692307692305,1.0,0.0
2004-11-17,118.58,118.22999999999993,116.8207692307692,1.0,0.0
2004-11-18,118.74,118.65999999999994,117.22307692307689,1.0,0.0
2004-11-19,117.42,118.07999999999996,117.52076923076922,1.0,0.0
2004-11-22,117.98,117.69999999999996,117.75153846153844,0.0,-1.0
2004-11-23,118.16,118.06999999999996,117.8753846153846,1.0,1.0
2004-11-24,118.44,118.29999999999995,117.96461538461539,1.0,0.0
2004-11-26,118.35,118.39499999999997,118.06,1.0,0.0
2004-11-29,117.81,118.07999999999996,118.13153846153847,0.0,-1.0
2004-11-30,117.89,117.84999999999995,118.2023076923077,0.0,0.0
2004-12-01,119.23,118.55999999999995,118.30769230769232,1.0,1.0
2004-12-02,119.33,119.27999999999994,118.34923076923079,1.0,0.0
2004-12-03,119.25,119.28999999999994,118.38923076923078,1.0,0.0
2004-12-06,119.21,119.22999999999993,118.49153846153848,1.0,0.0
2004-12-07,118.1,118.65499999999992,118.45461538461541,1.0,0.0
2004-12-08,118.79,118.44499999999994,118.45846153846156,0.0,-1.0
2004-12-09,119.21,118.99999999999993,118.59615384615387,1.0,1.0
2004-12-10,119.33,119.26999999999992,118.70000000000002,1.0,0.0
2004-12-13,120.37,119.84999999999994,118.87000000000002,1.0,0.0
2004-12-14,120.79,120.57999999999996,119.05076923076923,1.0,0.0
2004-12-15,120.88,120.83499999999995,119.24538461538462,1.0,0.0
2004-12-16,120.81,120.84499999999994,119.47615384615385,1.0,0.0
2004-12-17,119.44,120.12499999999994,119.59538461538462,1.0,0.0
2004-12-20,119.47,119.45499999999996,119.61384615384615,0.0,-1.0
2004-12-21,120.39,119.92999999999995,119.69538461538463,1.0,1.0
2004-12-22,120.68,120.53499999999995,119.80538461538464,1.0,0.0
2004-12-23,120.77,120.72499999999997,119.92538461538463,1.0,0.0
2004-12-27,120.52,120.64499999999995,120.11153846153849,1.0,0.0
2004-12-28,121.18,120.84999999999997,120.29538461538465,1.0,0.0
2004-12-29,121.36,121.26999999999998,120.46076923076924,1.0,0.0
2004-12-30,121.13,121.24499999999998,120.5992307692308,1.0,0.0
2004-12-31,120.87,120.99999999999997,120.63769230769233,1.0,0.0
2005-01-03,120.3,120.58499999999998,120.60000000000004,0.0,-1.0
2005-01-04,118.83,119.56499999999997,120.44230769230772,0.0,0.0
2005-01-05,118.01,118.41999999999996,120.22692307692311,0.0,0.0
2005-01-06,118.61,118.30999999999997,120.16307692307694,0.0,0.0
2005-01-07,118.44,118.52499999999998,120.08384615384618,0.0,0.0
2005-01-10,119.0,118.71999999999997,119.9769230769231,0.0,0.0
2005-01-11,118.18,118.58999999999997,119.7846153846154,0.0,0.0
2005-01-12,118.57,118.37499999999997,119.61538461538463,0.0,0.0
2005-01-13,117.62,118.09499999999997,119.39230769230772,0.0,0.0
2005-01-14,118.24,117.92999999999998,119.16615384615388,0.0,0.0
2005-01-18,119.47,118.85499999999996,119.02076923076926,0.0,0.0
2005-01-19,118.22,118.84499999999997,118.79692307692312,1.0,1.0
2005-01-20,117.5,117.85999999999997,118.53769230769237,0.0,-1.0
2005-01-21,116.78,117.13999999999997,118.26692307692313,0.0,0.0
2005-01-24,116.55,116.66499999999996,118.09153846153852,0.0,0.0
2005-01-25,116.88,116.71499999999996,118.00461538461543,0.0,0.0
2005-01-26,117.23,117.05499999999995,117.89846153846159,0.0,0.0
2005-01-27,117.43,117.32999999999996,117.82076923076929,0.0,0.0
2005-01-28,117.43,117.42999999999995,117.70000000000006,0.0,0.0
2005-01-31,118.16,117.79499999999993,117.6984615384616,1.0,1.0
2005-02-01,118.91,118.53499999999994,117.72461538461546,1.0,0.0
2005-02-02,119.27,119.08999999999993,117.85153846153854,1.0,0.0
2005-02-03,119.11,119.18999999999993,117.91846153846161,1.0,0.0
2005-02-04,120.23,119.66999999999993,117.97692307692316,1.0,0.0
2005-02-07,120.07,120.14999999999992,118.11923076923084,1.0,0.0
2005-02-08,120.21,120.1399999999999,118.32769230769237,1.0,0.0
2005-02-09,119.31,119.7599999999999,118.52230769230776,1.0,0.0
2005-02-10,119.74,119.52499999999992,118.76769230769239,1.0,0.0
2005-02-11,120.77,120.25499999999991,119.06692307692313,1.0,0.0
2005-02-14,120.68,120.72499999999991,119.33230769230775,1.0,0.0
2005-02-15,121.13,120.90499999999992,119.61692307692313,1.0,0.0
2005-02-16,121.21,121.1699999999999,119.90769230769236,1.0,0.0
2005-02-17,120.23,120.71999999999991,120.06692307692312,1.0,0.0
2005-02-18,120.39,120.30999999999992,120.18076923076927,1.0,0.0
2005-02-22,118.6,119.49499999999989,120.12923076923082,0.0,-1.0
2005-02-23,119.45,119.02499999999989,120.15538461538466,0.0,0.0
2005-02-24,120.24,119.8449999999999,120.1561538461539,0.0,0.0
2005-02-25,121.43,120.8349999999999,120.26076923076928,1.0,1.0
2005-02-28,120.63,121.02999999999989,120.293076923077,1.0,0.0
2005-03-01,121.23,120.9299999999999,120.4407692307693,1.0,0.0
2005-03-02,121.17,121.1999999999999,120.5507692307693,1.0,0.0
2005-03-03,121.22,121.19499999999988,120.5853846153847,1.0,0.0
2005-03-04,122.73,121.97499999999988,120.743076923077,1.0,0.0
2005-03-07,122.79,122.75999999999989,120.87076923076931,1.0,0.0
